fight,subject,pressure,star,seed,subject_side,side,formation,instance,unit_id,cost,copies,purchase_gold,local_col,local_row,combat_col,combat_row,initiative,max_health,basic_damage,armor,resistance,basic_bonus_bp,skill_bonus_bp,all_bonus_bp,rate_bonus_bp,support_bonus_bp,movement_bonus_bp
115,Elin_Elf4,Ranger4_spread,1,2207,0,1,Ranger4_spread,242221060,wc_u_dwarf_ranger,2,1,2,2,0,5,7,9,76000,6800,20,10,3000,0,0,0,0,0
115,Elin_Elf4,Ranger4_spread,1,2207,0,1,Ranger4_spread,242221061,wc_u_halfling_ranger,1,1,1,5,0,2,7,4,59000,4900,8,10,3000,0,0,0,0,0
115,Elin_Elf4,Ranger4_spread,1,2207,0,1,Ranger4_spread,242221062,wc_u_dragonkin_ranger,2,1,2,7,0,0,7,3,72000,5600,12,40,3000,0,0,0,0,0
116,Elin_Elf4,Ranger4_spread,1,2207,1,0,Ranger4_spread,243269633,wc_u_dragonkin_guardian,3,1,3,3,3,3,3,7,118000,4800,30,45,0,0,0,0,0,0
116,Elin_Elf4,Ranger4_spread,1,2207,1,0,Ranger4_spread,243269634,wc_u_elf_rogue,3,1,3,6,3,6,3,11,79000,7400,18,12,0,0,0,1000,0,0
116,Elin_Elf4,Ranger4_spread,1,2207,1,0,Ranger4_spread,243269635,wc_u_elf_ranger,1,1,1,0,0,0,0,5,67000,6000,10,10,3000,0,0,1000,0,0
116,Elin_Elf4,Ranger4_spread,1,2207,1,0,Ranger4_spread,243269636,wc_u_dwarf_ranger,2,1,2,2,0,2,0,8,76000,6800,20,10,3000,0,0,0,0,0
116,Elin_Elf4,Ranger4_spread,1,2207,1,0,Ranger4_spread,243269637,wc_u_halfling_ranger,1,1,1,5,0,5,0,1,59000,4900,8,10,3000,0,0,0,0,0
116,Elin_Elf4,Ranger4_spread,1,2207,1,0,Ranger4_spread,243269638,wc_u_dragonkin_ranger,2,1,2,7,0,7,0,0,72000,5600,12,40,3000,0,0,0,0,0
116,Elin_Elf4,Ranger4_spread,1,2207,1,1,Elin_Elf4,244318209,wc_u_human_guardian,1,1,1,3,3,4,4,10,105000,4800,50,15,0,0,0,0,0,0
116,Elin_Elf4,Ranger4_spread,1,2207,1,1,Elin_Elf4,244318210,wc_u_orc_guardian,2,1,2,4,3,3,4,6,112000,4500,45,20,0,0,0,0,0,0
116,Elin_Elf4,Ranger4_spread,1,2207,1,1,Elin_Elf4,244318211,wc_u_elf_rogue,3,1,3,1,3,6,4,2,79000,7400,18,12,0,0,0,2000,0,0
116,Elin_Elf4,Ranger4_spread,1,2207,1,1,Elin_Elf4,244318212,wc_u_elf_priest,2,1,2,3,2,4,5,9,70000,3500,10,25,0,0,0,2000,0,0
116,Elin_Elf4,Ranger4_spread,1,2207,1,1,Elin_Elf4,244318213,wc_u_elf_ranger,1,1,1,2,1,5,6,4,67000,6000,10,10,0,0,0,2000,0,0
116,Elin_Elf4,Ranger4_spread,1,2207,1,1,Elin_Elf4,244318214,wc_u_elf_mage,3,1,3,5,1,2,6,3,69000,4800,8,30,0,0,0,2000,0,0
117,Elin_Elf4,Ranger4_spread,1,3301,0,0,Elin_Elf4,245366785,wc_u_human_guardian,1,1,1,3,3,3,3,1,105000,4800,50,15,0,0,0,0,0,0
117,Elin_Elf4,Ranger4_spread,1,3301,0,0,Elin_Elf4,245366786,wc_u_orc_guardian,2,1,2,4,3,4,3,9,112000,4500,45,20,0,0,0,0,0,0
117,Elin_Elf4,Ranger4_spread,1,3301,0,0,Elin_Elf4,245366787,wc_u_elf_rogue,3,1,3,1,3,1,3,10,79000,7400,18,12,0,0,0,2000,0,0
117,Elin_Elf4,Ranger4_spread,1,3301,0,0,Elin_Elf4,245366788,wc_u_elf_priest,2,1,2,3,2,3,2,0,70000,3500,10,25,0,0,0,2000,0,0
117,Elin_Elf4,Ranger4_spread,1,3301,0,0,Elin_Elf4,245366789,wc_u_elf_ranger,1,1,1,2,1,2,1,7,67000,6000,10,10,0,0,0,2000,0,0
117,Elin_Elf4,Ranger4_spread,1,3301,0,0,Elin_Elf4,245366790,wc_u_elf_mage,3,1,3,5,1,5,1,3,69000,4800,8,30,0,0,0,2000,0,0
117,Elin_Elf4,Ranger4_spread,1,3301,0,1,Ranger4_spread,246415361,wc_u_dragonkin_guardian,3,1,3,3,3,4,4,4,118000,4800,30,45,0,0,0,0,0,0
117,Elin_Elf4,Ranger4_spread,1,3301,0,1,Ranger4_spread,246415362,wc_u_elf_rogue,3,1,3,6,3,1,4,5,79000,7400,18,12,0,0,0,1000,0,0
117,Elin_Elf4,Ranger4_spread,1,3301,0,1,Ranger4_spread,246415363,wc_u_elf_ranger,1,1,1,0,0,7,7,8,67000,6000,10,10,3000,0,0,1000,0,0
117,Elin_Elf4,Ranger4_spread,1,3301,0,1,Ranger4_spread,246415364,wc_u_dwarf_ranger,2,1,2,2,0,5,7,2,76000,6800,20,10,3000,0,0,0,0,0
117,Elin_Elf4,Ranger4_spread,1,3301,0,1,Ranger4_spread,246415365,wc_u_halfling_ranger,1,1,1,5,0,2,7,6,59000,4900,8,10,3000,0,0,0,0,0
117,Elin_Elf4,Ranger4_spread,1,3301,0,1,Ranger4_spread,246415366,wc_u_dragonkin_ranger,2,1,2,7,0,0,7,11,72000,5600,12,40,3000,0,0,0,0,0
118,Elin_Elf4,Ranger4_spread,1,3301,1,0,Ranger4_spread,247463937,wc_u_dragonkin_guardian,3,1,3,3,3,3,3,1,118000,4800,30,45,0,0,0,0,0,0
118,Elin_Elf4,Ranger4_spread,1,3301,1,0,Ranger4_spread,247463938,wc_u_elf_rogue,3,1,3,6,3,6,3,9,79000,7400,18,12,0,0,0,1000,0,0
118,Elin_Elf4,Ranger4_spread,1,3301,1,0,Ranger4_spread,247463939,wc_u_elf_ranger,1,1,1,0,0,0,0,10,67000,6000,10,10,3000,0,0,1000,0,0
118,Elin_Elf4,Ranger4_spread,1,3301,1,0,Ranger4_spread,247463940,wc_u_dwarf_ranger,2,1,2,2,0,2,0,0,76000,6800,20,10,3000,0,0,0,0,0
118,Elin_Elf4,Ranger4_spread,1,3301,1,0,Ranger4_spread,247463941,wc_u_halfling_ranger,1,1,1,5,0,5,0,7,59000,4900,8,10,3000,0,0,0,0,0
118,Elin_Elf4,Ranger4_spread,1,3301,1,0,Ranger4_spread,247463942,wc_u_dragonkin_ranger,2,1,2,7,0,7,0,3,72000,5600,12,40,3000,0,0,0,0,0
118,Elin_Elf4,Ranger4_spread,1,3301,1,1,Elin_Elf4,248512513,wc_u_human_guardian,1,1,1,3,3,4,4,4,105000,4800,50,15,0,0,0,0,0,0
118,Elin_Elf4,Ranger4_spread,1,3301,1,1,Elin_Elf4,248512514,wc_u_orc_guardian,2,1,2,4,3,3,4,5,112000,4500,45,20,0,0,0,0,0,0
118,Elin_Elf4,Ranger4_spread,1,3301,1,1,Elin_Elf4,248512515,wc_u_elf_rogue,3,1,3,1,3,6,4,8,79000,7400,18,12,0,0,0,2000,0,0
118,Elin_Elf4,Ranger4_spread,1,3301,1,1,Elin_Elf4,248512516,wc_u_elf_priest,2,1,2,3,2,4,5,2,70000,3500,10,25,0,0,0,2000,0,0
118,Elin_Elf4,Ranger4_spread,1,3301,1,1,Elin_Elf4,248512517,wc_u_elf_ranger,1,1,1,2,1,5,6,6,67000,6000,10,10,0,0,0,2000,0,0
118,Elin_Elf4,Ranger4_spread,1,3301,1,1,Elin_Elf4,248512518,wc_u_elf_mage,3,1,3,5,1,2,6,11,69000,4800,8,30,0,0,0,2000,0,0
119,Elin_Elf4,Ranger4_spread,1,4409,0,0,Elin_Elf4,249561089,wc_u_human_guardian,1,1,1,3,3,3,3,2,105000,4800,50,15,0,0,0,0,0,0
119,Elin_Elf4,Ranger4_spread,1,4409,0,0,Elin_Elf4,249561090,wc_u_orc_guardian,2,1,2,4,3,4,3,9,112000,4500,45,20,0,0,0,0,0,0
119,Elin_Elf4,Ranger4_spread,1,4409,0,0,Elin_Elf4,249561091,wc_u_elf_rogue,3,1,3,1,3,1,3,3,79000,7400,18,12,0,0,0,2000,0,0
119,Elin_Elf4,Ranger4_spread,1,4409,0,0,Elin_Elf4,249561092,wc_u_elf_priest,2,1,2,3,2,3,2,0,70000,3500,10,25,0,0,0,2000,0,0
119,Elin_Elf4,Ranger4_spread,1,4409,0,0,Elin_Elf4,249561093,wc_u_elf_ranger,1,1,1,2,1,2,1,5,67000,6000,10,10,0,0,0,2000,0,0
119,Elin_Elf4,Ranger4_spread,1,4409,0,0,Elin_Elf4,249561094,wc_u_elf_mage,3,1,3,5,1,5,1,10,69000,4800,8,30,0,0,0,2000,0,0
119,Elin_Elf4,Ranger4_spread,1,4409,0,1,Ranger4_spread,250609665,wc_u_dragonkin_guardian,3,1,3,3,3,4,4,7,118000,4800,30,45,0,0,0,0,0,0
119,Elin_Elf4,Ranger4_spread,1,4409,0,1,Ranger4_spread,250609666,wc_u_elf_rogue,3,1,3,6,3,1,4,11,79000,7400,18,12,0,0,0,1000,0,0
119,Elin_Elf4,Ranger4_spread,1,4409,0,1,Ranger4_spread,250609667,wc_u_elf_ranger,1,1,1,0,0,7,7,1,67000,6000,10,10,3000,0,0,1000,0,0
119,Elin_Elf4,Ranger4_spread,1,4409,0,1,Ranger4_spread,250609668,wc_u_dwarf_ranger,2,1,2,2,0,5,7,4,76000,6800,20,10,3000,0,0,0,0,0
119,Elin_Elf4,Ranger4_spread,1,4409,0,1,Ranger4_spread,250609669,wc_u_halfling_ranger,1,1,1,5,0,2,7,8,59000,4900,8,10,3000,0,0,0,0,0
119,Elin_Elf4,Ranger4_spread,1,4409,0,1,Ranger4_spread,250609670,wc_u_dragonkin_ranger,2,1,2,7,0,0,7,6,72000,5600,12,40,3000,0,0,0,0,0
120,Elin_Elf4,Ranger4_spread,1,4409,1,0,Ranger4_spread,251658241,wc_u_dragonkin_guardian,3,1,3,3,3,3,3,2,118000,4800,30,45,0,0,0,0,0,0
120,Elin_Elf4,Ranger4_spread,1,4409,1,0,Ranger4_spread,251658242,wc_u_elf_rogue,3,1,3,6,3,6,3,9,79000,7400,18,12,0,0,0,1000,0,0
120,Elin_Elf4,Ranger4_spread,1,4409,1,0,Ranger4_spread,251658243,wc_u_elf_ranger,1,1,1,0,0,0,0,3,67000,6000,10,10,3000,0,0,1000,0,0
120,Elin_Elf4,Ranger4_spread,1,4409,1,0,Ranger4_spread,251658244,wc_u_dwarf_ranger,2,1,2,2,0,2,0,0,76000,6800,20,10,3000,0,0,0,0,0
120,Elin_Elf4,Ranger4_spread,1,4409,1,0,Ranger4_spread,251658245,wc_u_halfling_ranger,1,1,1,5,0,5,0,5,59000,4900,8,10,3000,0,0,0,0,0
120,Elin_Elf4,Ranger4_spread,1,4409,1,0,Ranger4_spread,251658246,wc_u_dragonkin_ranger,2,1,2,7,0,7,0,10,72000,5600,12,40,3000,0,0,0,0,0
120,Elin_Elf4,Ranger4_spread,1,4409,1,1,Elin_Elf4,252706817,wc_u_human_guardian,1,1,1,3,3,4,4,7,105000,4800,50,15,0,0,0,0,0,0
120,Elin_Elf4,Ranger4_spread,1,4409,1,1,Elin_Elf4,252706818,wc_u_orc_guardian,2,1,2,4,3,3,4,11,112000,4500,45,20,0,0,0,0,0,0
120,Elin_Elf4,Ranger4_spread,1,4409,1,1,Elin_Elf4,252706819,wc_u_elf_rogue,3,1,3,1,3,6,4,1,79000,7400,18,12,0,0,0,2000,0,0
120,Elin_Elf4,Ranger4_spread,1,4409,1,1,Elin_Elf4,252706820,wc_u_elf_priest,2,1,2,3,2,4,5,4,70000,3500,10,25,0,0,0,2000,0,0
120,Elin_Elf4,Ranger4_spread,1,4409,1,1,Elin_Elf4,252706821,wc_u_elf_ranger,1,1,1,2,1,5,6,8,67000,6000,10,10,0,0,0,2000,0,0
120,Elin_Elf4,Ranger4_spread,1,4409,1,1,Elin_Elf4,252706822,wc_u_elf_mage,3,1,3,5,1,2,6,6,69000,4800,8,30,0,0,0,2000,0,0
121,Elin_Elf4,Ranger4_spread,2,1103,0,0,Elin_Elf4,253755393,wc_u_human_guardian,1,3,3,3,3,3,3,4,189000,8640,50,15,0,0,0,0,0,0
121,Elin_Elf4,Ranger4_spread,2,1103,0,0,Elin_Elf4,253755394,wc_u_orc_guardian,2,3,6,4,3,4,3,8,201600,8100,45,20,0,0,0,0,0,0
121,Elin_Elf4,Ranger4_spread,2,1103,0,0,Elin_Elf4,253755395,wc_u_elf_rogue,3,3,9,1,3,1,3,9,142200,13320,18,12,0,0,0,2000,0,0
121,Elin_Elf4,Ranger4_spread,2,1103,0,0,Elin_Elf4,253755396,wc_u_elf_priest,2,3,6,3,2,3,2,7,126000,6300,10,25,0,0,0,2000,0,0
121,Elin_Elf4,Ranger4_spread,2,1103,0,0,Elin_Elf4,253755397,wc_u_elf_ranger,1,3,3,2,1,2,1,0,120600,10800,10,10,0,0,0,2000,0,0
121,Elin_Elf4,Ranger4_spread,2,1103,0,0,Elin_Elf4,253755398,wc_u_elf_mage,3,3,9,5,1,5,1,6,124200,8640,8,30,0,0,0,2000,0,0
121,Elin_Elf4,Ranger4_spread,2,1103,0,1,Ranger4_spread,254803969,wc_u_dragonkin_guardian,3,3,9,3,3,4,4,1,212400,8640,30,45,0,0,0,0,0,0
121,Elin_Elf4,Ranger4_spread,2,1103,0,1,Ranger4_spread,254803970,wc_u_elf_rogue,3,3,9,6,3,1,4,10,142200,13320,18,12,0,0,0,1000,0,0
121,Elin_Elf4,Ranger4_spread,2,1103,0,1,Ranger4_spread,254803971,wc_u_elf_ranger,1,3,3,0,0,7,7,3,120600,10800,10,10,3000,0,0,1000,0,0
121,Elin_Elf4,Ranger4_spread,2,1103,0,1,Ranger4_spread,254803972,wc_u_dwarf_ranger,2,3,6,2,0,5,7,11,136800,12240,20,10,3000,0,0,0,0,0
121,Elin_Elf4,Ranger4_spread,2,1103,0,1,Ranger4_spread,254803973,wc_u_halfling_ranger,1,3,3,5,0,2,7,2,106200,8820,8,10,3000,0,0,0,0,0
121,Elin_Elf4,Ranger4_spread,2,1103,0,1,Ranger4_spread,254803974,wc_u_dragonkin_ranger,2,3,6,7,0,0,7,5,129600,10080,12,40,3000,0,0,0,0,0
122,Elin_Elf4,Ranger4_spread,2,1103,1,0,Ranger4_spread,255852545,wc_u_dragonkin_guardian,3,3,9,3,3,3,3,4,212400,8640,30,45,0,0,0,0,0,0
122,Elin_Elf4,Ranger4_spread,2,1103,1,0,Ranger4_spread,255852546,wc_u_elf_rogue,3,3,9,6,3,6,3,8,142200,13320,18,12,0,0,0,1000,0,0
122,Elin_Elf4,Ranger4_spread,2,1103,1,0,Ranger4_spread,255852547,wc_u_elf_ranger,1,3,3,0,0,0,0,9,120600,10800,10,10,3000,0,0,1000,0,0
122,Elin_Elf4,Ranger4_spread,2,1103,1,0,Ranger4_spread,255852548,wc_u_dwarf_ranger,2,3,6,2,0,2,0,7,136800,12240,20,10,3000,0,0,0,0,0
122,Elin_Elf4,Ranger4_spread,2,1103,1,0,Ranger4_spread,255852549,wc_u_halfling_ranger,1,3,3,5,0,5,0,0,106200,8820,8,10,3000,0,0,0,0,0
122,Elin_Elf4,Ranger4_spread,2,1103,1,0,Ranger4_spread,255852550,wc_u_dragonkin_ranger,2,3,6,7,0,7,0,6,129600,10080,12,40,3000,0,0,0,0,0
122,Elin_Elf4,Ranger4_spread,2,1103,1,1,Elin_Elf4,256901121,wc_u_human_guardian,1,3,3,3,3,4,4,1,189000,8640,50,15,0,0,0,0,0,0
122,Elin_Elf4,Ranger4_spread,2,1103,1,1,Elin_Elf4,256901122,wc_u_orc_guardian,2,3,6,4,3,3,4,10,201600,8100,45,20,0,0,0,0,0,0
122,Elin_Elf4,Ranger4_spread,2,1103,1,1,Elin_Elf4,256901123,wc_u_elf_rogue,3,3,9,1,3,6,4,3,142200,13320,18,12,0,0,0,2000,0,0
122,Elin_Elf4,Ranger4_spread,2,1103,1,1,Elin_Elf4,256901124,wc_u_elf_priest,2,3,6,3,2,4,5,11,126000,6300,10,25,0,0,0,2000,0,0
122,Elin_Elf4,Ranger4_spread,2,1103,1,1,Elin_Elf4,256901125,wc_u_elf_ranger,1,3,3,2,1,5,6,2,120600,10800,10,10,0,0,0,2000,0,0
122,Elin_Elf4,Ranger4_spread,2,1103,1,1,Elin_Elf4,256901126,wc_u_elf_mage,3,3,9,5,1,2,6,5,124200,8640,8,30,0,0,0,2000,0,0
123,Elin_Elf4,Ranger4_spread,2,2207,0,0,Elin_Elf4,257949697,wc_u_human_guardian,1,3,3,3,3,3,3,7,189000,8640,50,15,0,0,0,0,0,0
123,Elin_Elf4,Ranger4_spread,2,2207,0,0,Elin_Elf4,257949698,wc_u_orc_guardian,2,3,6,4,3,4,3,11,201600,8100,45,20,0,0,0,0,0,0
123,Elin_Elf4,Ranger4_spread,2,2207,0,0,Elin_Elf4,257949699,wc_u_elf_rogue,3,3,9,1,3,1,3,5,142200,13320,18,12,0,0,0,2000,0,0
123,Elin_Elf4,Ranger4_spread,2,2207,0,0,Elin_Elf4,257949700,wc_u_elf_priest,2,3,6,3,2,3,2,8,126000,6300,10,25,0,0,0,2000,0,0
123,Elin_Elf4,Ranger4_spread,2,2207,0,0,Elin_Elf4,257949701,wc_u_elf_ranger,1,3,3,2,1,2,1,1,120600,10800,10,10,0,0,0,2000,0,0
123,Elin_Elf4,Ranger4_spread,2,2207,0,0,Elin_Elf4,257949702,wc_u_elf_mage,3,3,9,5,1,5,1,0,124200,8640,8,30,0,0,0,2000,0,0
123,Elin_Elf4,Ranger4_spread,2,2207,0,1,Ranger4_spread,258998273,wc_u_dragonkin_guardian,3,3,9,3,3,4,4,10,212400,8640,30,45,0,0,0,0,0,0
123,Elin_Elf4,Ranger4_spread,2,2207,0,1,Ranger4_spread,258998274,wc_u_elf_rogue,3,3,9,6,3,1,4,6,142200,13320,18,12,0,0,0,1000,0,0
123,Elin_Elf4,Ranger4_spread,2,2207,0,1,Ranger4_spread,258998275,wc_u_elf_ranger,1,3,3,0,0,7,7,2,120600,10800,10,10,3000,0,0,1000,0,0
123,Elin_Elf4,Ranger4_spread,2,2207,0,1,Ranger4_spread,258998276,wc_u_dwarf_ranger,2,3,6,2,0,5,7,9,136800,12240,20,10,3000,0,0,0,0,0
123,Elin_Elf4,Ranger4_spread,2,2207,0,1,Ranger4_spread,258998277,wc_u_halfling_ranger,1,3,3,5,0,2,7,4,106200,8820,8,10,3000,0,0,0,0,0
123,Elin_Elf4,Ranger4_spread,2,2207,0,1,Ranger4_spread,258998278,wc_u_dragonkin_ranger,2,3,6,7,0,0,7,3,129600,10080,12,40,3000,0,0,0,0,0
124,Elin_Elf4,Ranger4_spread,2,2207,1,0,Ranger4_spread,260046849,wc_u_dragonkin_guardian,3,3,9,3,3,3,3,7,212400,8640,30,45,0,0,0,0,0,0
124,Elin_Elf4,Ranger4_spread,2,2207,1,0,Ranger4_spread,260046850,wc_u_elf_rogue,3,3,9,6,3,6,3,11,142200,13320,18,12,0,0,0,1000,0,0
124,Elin_Elf4,Ranger4_spread,2,2207,1,0,Ranger4_spread,260046851,wc_u_elf_ranger,1,3,3,0,0,0,0,5,120600,10800,10,10,3000,0,0,1000,0,0
124,Elin_Elf4,Ranger4_spread,2,2207,1,0,Ranger4_spread,260046852,wc_u_dwarf_ranger,2,3,6,2,0,2,0,8,136800,12240,20,10,3000,0,0,0,0,0
124,Elin_Elf4,Ranger4_spread,2,2207,1,0,Ranger4_spread,260046853,wc_u_halfling_ranger,1,3,3,5,0,5,0,1,106200,8820,8,10,3000,0,0,0,0,0
124,Elin_Elf4,Ranger4_spread,2,2207,1,0,Ranger4_spread,260046854,wc_u_dragonkin_ranger,2,3,6,7,0,7,0,0,129600,10080,12,40,3000,0,0,0,0,0
124,Elin_Elf4,Ranger4_spread,2,2207,1,1,Elin_Elf4,261095425,wc_u_human_guardian,1,3,3,3,3,4,4,10,189000,8640,50,15,0,0,0,0,0,0
124,Elin_Elf4,Ranger4_spread,2,2207,1,1,Elin_Elf4,261095426,wc_u_orc_guardian,2,3,6,4,3,3,4,6,201600,8100,45,20,0,0,0,0,0,0
124,Elin_Elf4,Ranger4_spread,2,2207,1,1,Elin_Elf4,261095427,wc_u_elf_rogue,3,3,9,1,3,6,4,2,142200,13320,18,12,0,0,0,2000,0,0
124,Elin_Elf4,Ranger4_spread,2,2207,1,1,Elin_Elf4,261095428,wc_u_elf_priest,2,3,6,3,2,4,5,9,126000,6300,10,25,0,0,0,2000,0,0
124,Elin_Elf4,Ranger4_spread,2,2207,1,1,Elin_Elf4,261095429,wc_u_elf_ranger,1,3,3,2,1,5,6,4,120600,10800,10,10,0,0,0,2000,0,0
124,Elin_Elf4,Ranger4_spread,2,2207,1,1,Elin_Elf4,261095430,wc_u_elf_mage,3,3,9,5,1,2,6,3,124200,8640,8,30,0,0,0,2000,0,0
125,Elin_Elf4,Ranger4_spread,2,3301,0,0,Elin_Elf4,262144001,wc_u_human_guardian,1,3,3,3,3,3,3,1,189000,8640,50,15,0,0,0,0,0,0
125,Elin_Elf4,Ranger4_spread,2,3301,0,0,Elin_Elf4,262144002,wc_u_orc_guardian,2,3,6,4,3,4,3,9,201600,8100,45,20,0,0,0,0,0,0
125,Elin_Elf4,Ranger4_spread,2,3301,0,0,Elin_Elf4,262144003,wc_u_elf_rogue,3,3,9,1,3,1,3,10,142200,13320,18,12,0,0,0,2000,0,0
125,Elin_Elf4,Ranger4_spread,2,3301,0,0,Elin_Elf4,262144004,wc_u_elf_priest,2,3,6,3,2,3,2,0,126000,6300,10,25,0,0,0,2000,0,0
125,Elin_Elf4,Ranger4_spread,2,3301,0,0,Elin_Elf4,262144005,wc_u_elf_ranger,1,3,3,2,1,2,1,7,120600,10800,10,10,0,0,0,2000,0,0
125,Elin_Elf4,Ranger4_spread,2,3301,0,0,Elin_Elf4,262144006,wc_u_elf_mage,3,3,9,5,1,5,1,3,124200,8640,8,30,0,0,0,2000,0,0
125,Elin_Elf4,Ranger4_spread,2,3301,0,1,Ranger4_spread,263192577,wc_u_dragonkin_guardian,3,3,9,3,3,4,4,4,212400,8640,30,45,0,0,0,0,0,0
125,Elin_Elf4,Ranger4_spread,2,3301,0,1,Ranger4_spread,263192578,wc_u_elf_rogue,3,3,9,6,3,1,4,5,142200,13320,18,12,0,0,0,1000,0,0
125,Elin_Elf4,Ranger4_spread,2,3301,0,1,Ranger4_spread,263192579,wc_u_elf_ranger,1,3,3,0,0,7,7,8,120600,10800,10,10,3000,0,0,1000,0,0
125,Elin_Elf4,Ranger4_spread,2,3301,0,1,Ranger4_spread,263192580,wc_u_dwarf_ranger,2,3,6,2,0,5,7,2,136800,12240,20,10,3000,0,0,0,0,0
125,Elin_Elf4,Ranger4_spread,2,3301,0,1,Ranger4_spread,263192581,wc_u_halfling_ranger,1,3,3,5,0,2,7,6,106200,8820,8,10,3000,0,0,0,0,0
125,Elin_Elf4,Ranger4_spread,2,3301,0,1,Ranger4_spread,263192582,wc_u_dragonkin_ranger,2,3,6,7,0,0,7,11,129600,10080,12,40,3000,0,0,0,0,0
126,Elin_Elf4,Ranger4_spread,2,3301,1,0,Ranger4_spread,264241153,wc_u_dragonkin_guardian,3,3,9,3,3,3,3,1,212400,8640,30,45,0,0,0,0,0,0
126,Elin_Elf4,Ranger4_spread,2,3301,1,0,Ranger4_spread,264241154,wc_u_elf_rogue,3,3,9,6,3,6,3,9,142200,13320,18,12,0,0,0,1000,0,0
126,Elin_Elf4,Ranger4_spread,2,3301,1,0,Ranger4_spread,264241155,wc_u_elf_ranger,1,3,3,0,0,0,0,10,120600,10800,10,10,3000,0,0,1000,0,0
126,Elin_Elf4,Ranger4_spread,2,3301,1,0,Ranger4_spread,264241156,wc_u_dwarf_ranger,2,3,6,2,0,2,0,0,136800,12240,20,10,3000,0,0,0,0,0
126,Elin_Elf4,Ranger4_spread,2,3301,1,0,Ranger4_spread,264241157,wc_u_halfling_ranger,1,3,3,5,0,5,0,7,106200,8820,8,10,3000,0,0,0,0,0
126,Elin_Elf4,Ranger4_spread,2,3301,1,0,Ranger4_spread,264241158,wc_u_dragonkin_ranger,2,3,6,7,0,7,0,3,129600,10080,12,40,3000,0,0,0,0,0
126,Elin_Elf4,Ranger4_spread,2,3301,1,1,Elin_Elf4,265289729,wc_u_human_guardian,1,3,3,3,3,4,4,4,189000,8640,50,15,0,0,0,0,0,0
126,Elin_Elf4,Ranger4_spread,2,3301,1,1,Elin_Elf4,265289730,wc_u_orc_guardian,2,3,6,4,3,3,4,5,201600,8100,45,20,0,0,0,0,0,0
126,Elin_Elf4,Ranger4_spread,2,3301,1,1,Elin_Elf4,265289731,wc_u_elf_rogue,3,3,9,1,3,6,4,8,142200,13320,18,12,0,0,0,2000,0,0
126,Elin_Elf4,Ranger4_spread,2,3301,1,1,Elin_Elf4,265289732,wc_u_elf_priest,2,3,6,3,2,4,5,2,126000,6300,10,25,0,0,0,2000,0,0
126,Elin_Elf4,Ranger4_spread,2,3301,1,1,Elin_Elf4,265289733,wc_u_elf_ranger,1,3,3,2,1,5,6,6,120600,10800,10,10,0,0,0,2000,0,0
126,Elin_Elf4,Ranger4_spread,2,3301,1,1,Elin_Elf4,265289734,wc_u_elf_mage,3,3,9,5,1,2,6,11,124200,8640,8,30,0,0,0,2000,0,0
127,Elin_Elf4,Ranger4_spread,2,4409,0,0,Elin_Elf4,266338305,wc_u_human_guardian,1,3,3,3,3,3,3,2,189000,8640,50,15,0,0,0,0,0,0
127,Elin_Elf4,Ranger4_spread,2,4409,0,0,Elin_Elf4,266338306,wc_u_orc_guardian,2,3,6,4,3,4,3,9,201600,8100,45,20,0,0,0,0,0,0
127,Elin_Elf4,Ranger4_spread,2,4409,0,0,Elin_Elf4,266338307,wc_u_elf_rogue,3,3,9,1,3,1,3,3,142200,13320,18,12,0,0,0,2000,0,0
127,Elin_Elf4,Ranger4_spread,2,4409,0,0,Elin_Elf4,266338308,wc_u_elf_priest,2,3,6,3,2,3,2,0,126000,6300,10,25,0,0,0,2000,0,0
127,Elin_Elf4,Ranger4_spread,2,4409,0,0,Elin_Elf4,266338309,wc_u_elf_ranger,1,3,3,2,1,2,1,5,120600,10800,10,10,0,0,0,2000,0,0
127,Elin_Elf4,Ranger4_spread,2,4409,0,0,Elin_Elf4,266338310,wc_u_elf_mage,3,3,9,5,1,5,1,10,124200,8640,8,30,0,0,0,2000,0,0
127,Elin_Elf4,Ranger4_spread,2,4409,0,1,Ranger4_spread,267386881,wc_u_dragonkin_guardian,3,3,9,3,3,4,4,7,212400,8640,30,45,0,0,0,0,0,0
127,Elin_Elf4,Ranger4_spread,2,4409,0,1,Ranger4_spread,267386882,wc_u_elf_rogue,3,3,9,6,3,1,4,11,142200,13320,18,12,0,0,0,1000,0,0
127,Elin_Elf4,Ranger4_spread,2,4409,0,1,Ranger4_spread,267386883,wc_u_elf_ranger,1,3,3,0,0,7,7,1,120600,10800,10,10,3000,0,0,1000,0,0
127,Elin_Elf4,Ranger4_spread,2,4409,0,1,Ranger4_spread,267386884,wc_u_dwarf_ranger,2,3,6,2,0,5,7,4,136800,12240,20,10,3000,0,0,0,0,0
127,Elin_Elf4,Ranger4_spread,2,4409,0,1,Ranger4_spread,267386885,wc_u_halfling_ranger,1,3,3,5,0,2,7,8,106200,8820,8,10,3000,0,0,0,0,0
127,Elin_Elf4,Ranger4_spread,2,4409,0,1,Ranger4_spread,267386886,wc_u_dragonkin_ranger,2,3,6,7,0,0,7,6,129600,10080,12,40,3000,0,0,0,0,0
128,Elin_Elf4,Ranger4_spread,2,4409,1,0,Ranger4_spread,268435457,wc_u_dragonkin_guardian,3,3,9,3,3,3,3,2,212400,8640,30,45,0,0,0,0,0,0
